TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:20:00.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:20:00.239,1.9854332,0.8409401,0.1550447,1.0770584,1.475023,0.07494079,0.25490895,1.0392935,1.69177,-0.02684719,0.054292828,0.83894527,1.2966623,-0.04372084,-0.33718556,0.33777896,0.6571652,-0.42944282,-0.5364692,0.4041752,762.3443,782.8938,800.6227,737.76556,658.7912,-0.03900146484375,-0.072021484375,0.99603271484375,-0.418701171875,-2.13836669921875,-0.052337646484375,396483.5164835165,1.0520512820512821E8,6.103912087912088E7,70.10348,1,1.0,1.0,1.0,1.0,35.00
2025-12-03 17:20:00.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:20:01.241,1.9854332,1.0461187,0.1550447,1.0770584,1.475023,0.014272443,0.25490895,1.0392935,1.69177,0.022644171,0.054292828,0.83894527,1.2966623,-0.099501826,-0.33718556,0.33777896,0.6571652,-0.44079107,-0.5364692,0.4041752,809.89014,778.46155,796.1905,817.1429,690.2198,-0.045166015625,-0.07879638671875,0.99298095703125,0.1495361328125,-2.13836669921875,0.19439697265625,397289.37728937727,1.0537919413919413E8,6.105362637362637E7,66.11417,1,2.0,1.0,1.0,2.0,35.00
2025-12-03 17:20:01.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:20:02.244,1.9854332,0.96004844,0.1550447,1.0770584,1.475023,-0.3307568,0.25490895,1.0392935,1.69177,0.005335694,0.054292828,0.83894527,1.2966623,-0.1168824,-0.33718556,0.33777896,0.6571652,-0.34064126,-0.5364692,0.4041752,768.3883,791.75824,804.2491,819.15753,574.17584,-0.03472900390625,-0.07135009765625,0.99884033203125,0.007476806640625,-1.308441162109375,0.261688232421875,398095.2380952381,1.0562901098901099E8,6.115677655677655E7,63.99762,1,2.0,1.0,1.0,2.0,35.00
2025-12-03 17:20:03.251,1.0420396,0.40196076,0.39515775,0.887712,1.1813439,-0.5237482,0.013980642,0.8117929,0.73455244,-0.025475662,0.20700382,1.048951,0.49225155,-0.16109324,0.060517043,0.8174057,0.4925955,-0.43533528,-0.42478934,0.23564564,770.80585,793.7729,806.26373,790.54944,576.99634,-0.036376953125,-0.07403564453125,0.99609375,0.171966552734375,-1.906585693359375,-0.381317138671875,398095.2380952381,1.058876923076923E8,6.120673992673992E7,64.12123,1,1.0,1.0,1.0,1.0,35.00
2025-12-03 17:20:03.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:20:04.262,1.1918808,0.6005206,1.0597293,1.000194,1.2321651,-0.387268,0.3488882,0.7937734,0.8402754,0.18640292,0.18911575,1.0144745,0.48462874,-0.042643253,-0.045230627,0.8252908,0.44948834,-0.47025248,-0.52574104,0.267057,776.8498,776.04395,798.20514,774.0293,751.06226,-0.03662109375,-0.07135009765625,0.99432373046875,0.291595458984375,-1.951446533203125,-0.897216796875,396483.5164835165,1.0598600732600732E8,6.125428571428572E7,66.32101,1,1.0,1.0,1.0,1.0,35.00
2025-12-03 17:20:04.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:20:05.264,1.3014072,0.8058233,1.4654932,1.0771049,1.2599247,-0.303001,0.75162274,0.8103398,0.80644387,0.21069446,0.42945212,0.92502993,0.45490494,0.008329086,-0.039729197,0.8048027,0.4242653,-0.2066155,-0.38725632,0.268081,803.44324,781.685,782.0879,826.4103,853.00366,-0.03863525390625,-0.07366943359375,0.98712158203125,-0.814971923828125,-1.667327880859375,-1.742095947265625,396483.5164835165,1.0592717948717949E8,6.126153846153846E7,67.65273,1,1.0,1.0,1.0,1.0,35.00
2025-12-03 17:20:05.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
