TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:28:04.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:28:04.178,0.7109564,0.98241836,-0.012829542,1.1130729,0.5949912,0.3780704,-0.37533662,1.1747406,0.7858558,0.5887648,-0.114659995,1.1988592,0.6843469,-0.13162284,-0.10130624,0.8525677,0.16999885,-0.18691751,-0.32158738,0.35530114,791.75824,805.05493,799.81683,780.07324,643.47986,-0.0487060546875,0.093017578125,0.99859619140625,-0.336456298828125,-2.280426025390625,-1.2261962890625,401318.6813186813,8.943201465201464E7,5.128739926739927E7,61.941006,1,2.0,1.0,1.0,2.0,30.00
2025-12-03 17:28:04.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:28:05.185,1.2601572,0.9751694,0.08703674,1.6627115,1.2104025,0.532867,-0.27992758,1.5694199,1.0577571,0.6735786,0.12951413,1.323585,0.79276735,0.21309756,0.089715995,0.95958,0.2520167,-0.13562945,-0.21380077,0.35448122,796.1905,798.20514,794.57874,800.6227,579.81683,-0.05511474609375,0.08453369140625,1.002197265625,1.03179931640625,-1.039276123046875,3.536529541015625,401318.6813186813,8.944974358974358E7,5.128901098901099E7,60.775337,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:28:06.185,1.0539906,0.33374915,-0.05108717,1.6627115,0.9602187,0.14708179,-0.19271624,1.5694199,1.0407588,0.45511234,0.16829759,1.323585,0.9348929,0.20551735,0.1712949,0.95958,0.2654806,-0.18672444,-0.18025218,0.35448122,695.05493,817.1429,841.7216,686.1905,975.09155,-0.06805419921875,0.07672119140625,0.99578857421875,1.801910400390625,-2.489776611328125,1.57012939453125,400512.8205128205,8.923377289377289E7,5.119794871794872E7,62.130554,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:28:06.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:28:07.193,0.7538589,0.5707225,-0.038971566,1.6627115,0.7553231,0.13666454,0.018340578,1.5694199,0.612291,-0.14237295,0.16732755,1.323585,0.8836084,0.18431541,0.2255209,0.95958,0.12519439,-0.08488975,-0.2997809,0.35448122,691.4286,798.60803,851.79486,714.7985,654.7619,-0.0706787109375,0.08233642578125,0.998291015625,0.059814453125,-1.757049560546875,0.35888671875,401318.6813186813,8.929260073260073E7,5.116571428571428E7,65.25351,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:28:07.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:28:08.205,0.7538589,0.46274248,0.1205163,1.6627115,0.7553231,0.05176094,0.12387468,1.5694199,0.612291,-0.04799627,0.16732755,1.323585,0.8836084,0.2435875,0.31506437,0.95958,0.12519439,-0.054022554,-0.4574111,0.35448122,780.4762,795.38464,801.02563,823.1868,508.9011,-0.061279296875,0.08038330078125,0.99920654296875,0.216827392578125,-2.041168212890625,0.478515625,401318.6813186813,8.929179487179486E7,5.11592673992674E7,66.83715,1,2.0,1.0,1.0,2.0,30.00
2025-12-03 17:28:08.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:28:09.207,0.7538589,0.36069933,0.1205163,1.6627115,0.7553231,-0.25858364,0.12387468,1.5694199,0.612291,-0.04436662,0.16732755,1.323585,0.8836084,0.07280247,0.31506437,0.95958,0.12519439,-0.2144035,-0.4574111,0.35448122,796.1905,794.9817,798.60803,759.92676,593.5165,-0.0548095703125,0.08526611328125,0.99554443359375,-0.22430419921875,-1.734619140625,-0.25421142578125,401318.6813186813,8.91596336996337E7,5.111333333333333E7,68.14603,1,2.0,1.0,1.0,2.0,30.00
