TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:26:35.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:26:35.791,0.48870203,0.42356244,0.8552415,1.4631422,0.38146022,0.06028773,0.75116843,0.9347403,-0.1735965,-0.058153868,-0.02210877,0.98084503,0.19559667,0.0010534042,0.12034211,1.0953616,-0.14960603,-0.2626226,-0.3455764,0.2397942,788.1319,795.38464,791.75824,709.9634,551.2088,-0.08251953125,0.0927734375,0.9927978515625,-0.2093505859375,-1.92901611328125,-0.067291259765625,402124.5421245421,9.017501831501831E7,5.169032967032967E7,63.867893,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:26:36.808,0.5236287,0.40781787,-0.1350231,1.4631422,0.6386773,0.1373344,-0.20050846,0.9347403,0.49586627,-0.06458821,0.1331719,0.98084503,0.3610138,0.058875617,-0.05396771,1.0953616,-0.31865507,-0.2639794,-0.3596569,0.2397942,779.2674,793.7729,804.65204,803.44324,685.38464,-0.09130859375,0.09112548828125,0.98687744140625,-0.13458251953125,-1.951446533203125,-0.246734619140625,402124.5421245421,9.009846153846154E7,5.166212454212454E7,62.510387,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:26:37.810,0.59051573,0.33005896,-0.028715217,1.4631422,0.46692505,0.0048625837,-0.3401421,0.9347403,0.5980709,0.09270783,0.28075933,0.98084503,0.37896767,0.034345053,0.013411723,1.0953616,-0.047508307,-0.33510876,-0.36705568,0.2397942,784.10254,790.54944,790.9524,685.78754,551.6117,-0.0965576171875,0.08966064453125,0.991455078125,-0.142059326171875,-1.68975830078125,-0.179443359375,401318.6813186813,8.995663003663003E7,5.1594432234432235E7,59.873344,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:26:38.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:26:38.819,0.6529193,-0.08255738,0.049206357,1.4631422,0.024008747,-0.029343221,-0.12576017,0.9347403,0.7043539,0.3833424,0.2257727,0.98084503,0.43942377,0.023073988,0.14588957,1.0953616,-0.08714955,-0.39596435,-0.37248442,0.2397942,834.0659,801.02563,788.5348,802.23444,846.9597,-0.08770751953125,0.09228515625,0.994140625,-0.0299072265625,-1.742095947265625,-0.186920166015625,402124.5421245421,9.004124542124543E7,5.163150183150183E7,58.41333,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:26:39.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:26:39.821,0.67583686,0.4470896,0.26264098,1.4631422,-0.017560573,0.1906188,-0.08640419,0.9347403,0.6387232,0.39517236,-0.14830925,0.98084503,0.37638018,-0.016159996,0.03810707,1.0953616,-0.22095373,-0.3633914,-0.39928177,0.2397942,798.60803,799.81683,786.1172,749.0476,742.6007,-0.09552001953125,0.09136962890625,0.985107421875,-0.336456298828125,-1.577606201171875,-0.2392578125,401318.6813186813,9.013794871794872E7,5.1664542124542125E7,56.742123,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:26:40.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:26:40.825,0.67583686,0.35336152,0.26264098,1.4631422,-0.017560573,0.0757346,-0.08640419,0.9347403,0.6387232,0.28773457,-0.14830925,0.98084503,0.37638018,-0.03395204,0.03810707,1.0953616,-0.22095373,-0.19613779,-0.39928177,0.2397942,799.011,799.011,799.011,736.55676,591.50183,-0.09173583984375,0.092529296875,0.992431640625,-0.0897216796875,-1.65985107421875,-0.0,401318.6813186813,9.016615384615384E7,5.167501831501831E7,55.6968,1,1.0,1.0,1.0,1.0,30.00
2025-12-03 17:26:41.829,0.67583686,0.41223314,0.26264098,1.4631422,-0.017560573,0.057067268,-0.08640419,0.9347403,0.6387232,0.26618093,-0.14830925,0.98084503,0.37638018,0.055427205,0.03810707,1.0953616,-0.22095373,-0.23495473,-0.39928177,0.2397942,674.5055,794.17584,856.63007,622.52747,650.7326,-0.081298828125,0.0904541015625,0.99481201171875,-0.2093505859375,-1.42059326171875,-0.19439697265625,402124.5421245421,9.01814652014652E7,5.165728937728938E7,56.349308,1,2.0,1.0,1.0,2.0,30.00
2025-12-03 17:26:41.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:26:42.842,0.67583686,0.31289494,0.26264098,1.4631422,-0.017560573,0.051884674,-0.08640419,0.9347403,0.6387232,0.563119,-0.14830925,0.98084503,0.37638018,0.04338426,0.03810707,1.0953616,-0.22095373,-0.4364483,-0.39928177,0.2397942,797.3993,795.78754,788.1319,817.9487,899.34064,-0.08807373046875,0.09423828125,0.99725341796875,0.10467529296875,-1.532745361328125,0.186920166015625,400512.8205128205,9.015567765567765E7,5.1636336996337E7,58.511036,1,2.0,1.0,1.0,2.0,30.00
2025-12-03 17:26:43.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:26:43.844,0.67583686,0.2829002,0.26264098,1.4631422,-0.017560573,0.33706722,-0.08640419,0.9347403,0.6387232,0.6130617,-0.14830925,0.98084503,0.37638018,0.020913312,0.03810707,1.0953616,-0.22095373,-0.2657583,-0.39928177,0.2397942,786.52014,797.3993,797.3993,790.14655,628.1685,-0.0914306640625,0.092529296875,0.99444580078125,0.19439697265625,-1.816864013671875,0.179443359375,401318.6813186813,9.013472527472527E7,5.164117216117216E7,58.511036,1,2.0,1.0,1.0,2.0,30.00
