TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:07:16.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:07:16.069,1.1784406,0.6795158,0.8164154,1.0445449,0.95866865,0.19816707,0.123510346,1.3006035,0.9891994,0.2995035,0.3825809,1.2037016,0.48822752,0.1598531,-0.0055272537,0.70304835,0.05421385,0.03266287,-0.37530497,0.060720738,803.0403,794.9817,811.0989,827.619,695.8608,-0.13226318359375,0.1402587890625,0.98443603515625,-0.231781005859375,-1.65985107421875,-0.186920166015625,398901.0989010989,9.230249084249084E7,4.876102564102564E7,62.737488,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:07:16.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:07:17.078,1.1784406,0.5547647,1.0390635,1.0445449,0.95866865,0.09277541,0.45404986,1.3006035,0.9891994,0.3274206,0.514908,1.2037016,0.48822752,0.16823204,0.014861643,0.70304835,0.05421385,-0.2873769,-0.38116628,0.060720738,786.1172,799.41394,797.3993,789.34064,667.6557,-0.1326904296875,0.13763427734375,0.98260498046875,-0.082244873046875,-2.332763671875,-0.01495361328125,398901.0989010989,9.23339194139194E7,4.87658608058608E7,63.83281,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:07:17.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:07:18.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:07:18.085,1.1784406,0.27203992,1.0338788,1.0445449,0.95866865,-0.2978724,0.3422501,1.3006035,0.9891994,0.29442003,0.39741707,1.2037016,0.48822752,0.29158044,0.07518958,0.70304835,0.05421385,-0.13602996,-0.43077865,0.060720738,803.0403,801.8315,803.8461,805.05493,693.8461,-0.1336669921875,0.13507080078125,0.98095703125,-0.530853271484375,-1.891632080078125,-0.306549072265625,398901.0989010989,9.229846153846154E7,4.879406593406593E7,65.89664,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:07:19.089,1.1784406,0.2836449,1.1987201,1.0445449,0.95866865,-0.16387165,0.44683534,1.3006035,0.9891994,-0.05126023,0.116194405,1.2037016,0.48822752,0.21102029,-0.058930643,0.70304835,0.05421385,0.008551759,-0.32616875,0.060720738,788.5348,790.14655,809.4872,829.2308,614.0659,-0.13580322265625,0.138427734375,0.97979736328125,0.276641845703125,-2.392578125,-0.097198486328125,399706.9597069597,9.217677655677655E7,4.880131868131868E7,65.98154,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:07:19.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:07:20.096,1.1784406,0.14379746,0.88371307,1.0445449,0.95866865,-0.12740445,0.28880674,1.3006035,0.9891994,0.11705274,0.122543156,1.2037016,0.48822752,0.0861929,-0.122789145,0.70304835,0.05421385,-0.06818097,-0.36289442,0.060720738,798.60803,793.36993,809.0842,836.8865,751.4652,-0.138671875,0.13861083984375,0.985107421875,-0.3289794921875,-1.65985107421875,-0.171966552734375,398901.0989010989,9.21429304029304E7,4.884080586080586E7,66.22604,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:07:21.105,1.1784406,0.16755833,0.47268784,1.0445449,0.95866865,-0.08361584,-0.0029480283,1.3006035,0.9891994,0.1695004,0.25723785,1.2037016,0.48822752,0.117604464,-0.1718285,0.70304835,0.05421385,-0.10580824,-0.32060835,0.060720738,834.0659,797.8022,805.8608,852.6007,914.2491,-0.1392822265625,0.139892578125,0.98553466796875,-0.11962890625,-2.61688232421875,0.186920166015625,398095.2380952381,9.2307326007326E7,4.889399267399267E7,67.802605,1,2.0,1.0,1.0,2.0,40.00
