TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:09:02.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:09:02.336,1.5481341,0.38675714,1.1676569,1.5129166,1.3710506,-0.10599813,-0.2808774,1.2416245,1.0614994,-0.08369539,0.017047534,1.2007033,0.79622865,0.16814965,0.1477958,0.67926514,0.14882869,-0.1117103,-0.10281058,0.37851915,799.011,806.6667,803.44324,803.8461,649.12085,-0.107421875,0.16986083984375,0.98687744140625,-0.052337646484375,-0.95703125,0.306549072265625,401318.6813186813,9.202849816849817E7,4.9247765567765564E7,78.32016,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:09:03.348,1.5481341,0.30083042,1.1676569,1.5129166,1.3710506,0.026294738,-0.2808774,1.2416245,1.0614994,0.22070868,0.017047534,1.2007033,0.79622865,0.42009398,0.1477958,0.67926514,0.14882869,0.29948267,-0.10281058,0.37851915,792.5641,792.5641,813.5165,806.6667,674.90845,-0.118408203125,0.16375732421875,0.97845458984375,0.0897216796875,-2.549591064453125,0.157012939453125,400512.8205128205,9.212761904761904E7,4.927677655677655E7,78.23172,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:09:03.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:09:04.355,1.5481341,0.2908416,0.74796283,1.5129166,1.3710506,0.15886793,0.011218025,1.2416245,1.0614994,0.46682283,0.13791417,1.2007033,0.79622865,0.5704806,0.49148247,0.67926514,0.14882869,0.2560099,0.12664182,0.37851915,705.12823,788.5348,812.3077,741.39197,617.28937,-0.1090087890625,0.1689453125,0.982421875,-0.28411865234375,-1.42059326171875,-0.299072265625,400512.8205128205,9.223802197802198E7,4.9303369963369966E7,77.364334,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:09:05.362,1.5481341,0.010281079,0.74796283,1.5129166,1.3710506,-0.12761441,0.011218025,1.2416245,1.0614994,0.4670036,0.13791417,1.2007033,0.79622865,0.46070924,0.49148247,0.67926514,0.14882869,-0.020914638,0.12664182,0.37851915,784.5055,793.7729,797.8022,819.9634,680.9524,-0.11700439453125,0.1617431640625,0.98382568359375,-0.112152099609375,-1.77947998046875,-0.216827392578125,399706.9597069597,9.245641025641026E7,4.934608058608059E7,75.28174,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:09:06.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:09:06.366,1.5481341,0.31699494,0.67081577,1.5129166,1.3710506,-0.0422993,0.1896351,1.2416245,1.0614994,0.39863956,0.05336908,1.2007033,0.79622865,0.3894137,0.15759231,0.67926514,0.14882869,-0.059717085,-0.09692435,0.37851915,808.2784,810.293,779.67035,831.6484,950.9158,-0.1104736328125,0.1689453125,0.97381591796875,0.246734619140625,-2.400054931640625,0.3289794921875,398901.0989010989,9.249831501831502E7,4.933318681318681E7,74.40764,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:09:07.368,1.5481341,0.49858898,0.89915216,1.5129166,1.3710506,0.04326034,0.35485005,1.2416245,1.0614994,0.32079077,0.07278555,1.2007033,0.79622865,0.43372667,0.17084287,0.67926514,0.14882869,-0.05423678,-0.08606143,0.37851915,786.9231,803.0403,799.011,816.7399,637.8388,-0.11346435546875,0.1600341796875,0.98583984375,0.2093505859375,-1.48040771484375,0.545806884765625,398095.2380952381,9.237663003663003E7,4.9232454212454215E7,72.02705,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:09:08.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:09:08.375,1.21154,0.18935807,0.27212313,1.5129166,0.89775884,0.015393371,0.09443981,1.2416245,0.7897006,0.24568516,0.22160266,1.2007033,0.43465462,0.38319707,0.22248358,0.67926514,-0.11443511,-0.16959985,-0.18894961,0.37851915,822.381,778.46155,792.5641,806.26373,726.8865,-0.11676025390625,0.1663818359375,0.9805908203125,-0.3289794921875,-1.6448974609375,-0.43365478515625,398095.2380952381,9.223560439560439E7,4.9119633699633695E7,71.867386,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:09:09.385,1.21154,0.67749023,0.5315329,1.5129166,0.89775884,0.18271503,0.17437488,1.2416245,0.7897006,0.45623827,0.14708973,1.2007033,0.43465462,0.35570782,0.2727267,0.67926514,-0.11443511,0.03127389,-0.090577774,0.37851915,800.2198,782.0879,756.30035,802.6374,888.0586,-0.105224609375,0.1663818359375,0.98065185546875,0.037384033203125,-1.816864013671875,-0.35888671875,397289.37728937727,9.210505494505495E7,4.908739926739927E7,71.37612,1,1.0,1.0,1.0,1.0,40.00
