TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:14:25.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:14:25.914,1.8458523,0.16177732,1.3499401,1.440328,1.7493842,-0.07452014,0.86025286,1.3680649,0.892739,-0.018122565,0.485715,0.9419326,0.69627166,-0.11531268,-0.118788905,0.7022513,-0.030749358,-0.41734958,-0.475166,0.0621777,697.8755,806.26373,805.05493,728.9011,13.296703,-0.1661376953125,0.1934814453125,0.961181640625,-2.100982666015625,-1.966400146484375,-0.5682373046875,406153.8461538461,9.268124542124543E7,5.280161172161172E7,65.69245,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:14:26.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:26.924,1.8458523,-0.16986835,1.1656804,1.440328,1.7493842,-0.29075173,0.49329156,1.3680649,0.892739,-0.1209162,0.22792676,0.9419326,0.69627166,-0.040469766,-0.14193292,0.7022513,-0.030749358,-0.45314094,-0.49270666,0.0621777,772.4176,797.8022,798.60803,794.57874,505.27472,-0.18499755859375,0.20184326171875,0.97003173828125,-0.844879150390625,-0.575714111328125,-1.353302001953125,406959.70695970696,9.282630036630036E7,5.281208791208791E7,66.82952,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:14:26.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:27.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:27.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:27.930,1.8458523,-0.025376013,1.0209106,1.440328,1.7493842,-0.34016427,0.41296375,1.3680649,0.892739,-0.18120995,0.36547545,0.9419326,0.69627166,-0.15241016,-0.0040091244,0.7022513,-0.030749358,-0.48850796,-0.47602335,0.0621777,801.8315,813.91943,799.81683,788.5348,896.1172,-0.17095947265625,0.1988525390625,0.97442626953125,-1.487884521484375,-1.592559814453125,-1.435546875,406153.8461538461,9.289318681318681E7,5.2756483516483516E7,68.16021,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:14:28.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:28.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:28.941,1.8458523,0.25741634,1.2255743,1.440328,1.7493842,-0.17420956,0.6121816,1.3680649,0.892739,-0.18548012,0.3685748,0.9419326,0.69627166,0.03522531,0.10026079,0.7022513,-0.030749358,-0.39057526,-0.3649649,0.0621777,838.9011,804.65204,802.23444,808.2784,1282.9304,-0.176513671875,0.19915771484375,0.9677734375,0.07476806640625,-1.233673095703125,-1.697235107421875,406959.70695970696,9.276424908424908E7,5.266380952380952E7,69.83614,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:14:29.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:14:29.943,1.8458523,0.23065649,0.96121144,1.8474534,1.7493842,-0.10215766,0.25872737,1.7222863,0.892739,0.036322314,0.35636762,0.88500416,0.69627166,0.03704482,0.108087026,0.55034965,-0.030749358,-0.46047023,-0.46207583,-0.116370186,818.7546,792.5641,813.5165,780.87915,1095.9707,-0.1785888671875,0.197265625,0.97271728515625,-0.426177978515625,-1.7047119140625,-1.15142822265625,405347.98534798535,9.2527326007326E7,5.257677655677655E7,71.289505,1,1.0,1.0,1.0,1.0,40.00
