TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 17:03:23.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 17:03:23.375,1.6035417,0.5875429,0.52421224,1.9392895,1.1985132,0.027933005,-0.38997105,1.3588619,1.0132166,0.21573849,0.14281656,1.3750461,0.62439406,0.0738167,-0.087525934,0.864762,-0.02048566,-0.27790228,-0.278176,0.27488312,668.0586,805.8608,831.2454,689.011,732.9304,-0.1787109375,0.1768798828125,0.96954345703125,0.097198486328125,-2.0635986328125,-0.25421142578125,405347.98534798535,9.384893772893773E7,4.898424908424909E7,72.842636,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:03:23.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:03:24.376,1.6035417,0.43170214,0.919816,1.9392895,1.1985132,0.008943579,0.43305126,1.3588619,1.0132166,0.20744254,0.4312263,1.3750461,0.62439406,-0.030255368,0.045922358,0.864762,-0.02048566,-0.39382002,-0.21909341,0.27488312,791.75824,813.1135,819.15753,846.9597,595.5311,-0.1695556640625,0.1793212890625,0.96868896484375,-0.0,-1.83929443359375,0.261688232421875,403736.26373626373,9.401897435897435E7,4.9027765567765564E7,73.854485,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:03:25.383,1.6035417,-0.09422968,0.83246404,1.9392895,1.1985132,-0.1541324,0.34733593,1.3588619,1.0132166,0.19509707,0.4533254,1.3750461,0.62439406,-0.05903303,0.13457727,0.864762,-0.02048566,-0.37208596,-0.17646773,0.27488312,724.4689,792.96704,821.1722,814.7253,597.9487,-0.1748046875,0.17791748046875,0.97552490234375,-0.19439697265625,-2.280426025390625,0.19439697265625,405347.98534798535,9.420754578754579E7,4.903018315018315E7,73.662315,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:03:26.400,1.6035417,0.5170617,0.99807113,1.9392895,1.1985132,0.03641381,0.26455352,1.3588619,1.0132166,0.09419646,0.4171834,1.3750461,0.62439406,-0.13828523,0.06343432,0.864762,-0.02048566,-0.2808477,-0.3211411,0.27488312,761.53845,810.696,813.91943,720.4396,720.84247,-0.174072265625,0.177001953125,0.97723388671875,-0.127105712890625,-1.9140625,0.112152099609375,404542.1245421245,9.424380952380952E7,4.896813186813187E7,73.55104,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:03:27.412,1.6035417,0.5052319,0.9519553,1.9392895,1.1985132,0.107416585,0.22323608,1.3588619,1.0132166,0.10063604,0.35588768,1.3750461,0.62439406,-0.03189856,0.068284616,0.864762,-0.02048566,-0.26253527,-0.3278099,0.27488312,767.98535,809.0842,813.5165,773.6264,964.21246,-0.17138671875,0.1781005859375,0.95794677734375,0.0299072265625,-2.011260986328125,0.127105712890625,404542.1245421245,9.412857142857143E7,4.889318681318681E7,70.894875,1,2.0,1.0,1.0,2.0,40.00
2025-12-03 17:03:28.429,1.6035417,-0.023230193,0.6869424,1.8499639,1.1985132,-0.254846,0.2877688,1.5101658,1.0132166,0.13903064,2.3993872E-4,1.3807709,0.62439406,0.08898136,-0.012611722,0.9718242,-0.02048566,-0.45929268,-0.39336348,0.41149315,768.7912,807.0696,804.2491,774.43225,738.5714,-0.1640625,0.17852783203125,0.9691162109375,0.58319091796875,-2.61688232421875,-0.007476806640625,403736.26373626373,9.411326007326007E7,4.888029304029304E7,68.665535,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:03:29.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 17:03:29.435,1.6035417,0.36175528,1.0396955,1.8598685,1.1985132,0.015917975,0.777468,1.4302679,1.0132166,0.40920582,0.5453952,1.4363985,0.62439406,0.3143027,-0.08673096,0.9895886,-0.02048566,-0.47900993,-0.37953553,0.3065308,804.2491,803.44324,814.3223,746.2271,894.10254,-0.1650390625,0.1739501953125,0.9722900390625,-0.07476806640625,-1.114044189453125,-0.059814453125,404542.1245421245,9.395934065934065E7,4.886095238095238E7,66.00719,1,1.0,1.0,1.0,1.0,40.00
2025-12-03 17:03:30.447,1.7017212,0.65196496,1.0252854,1.8960397,1.1016223,0.10296898,0.7815982,1.4661379,1.2267967,0.5072709,0.54563695,1.3902074,0.6113092,0.22828847,-0.027946718,1.0423021,-0.00558236,-0.26879,-0.26584515,0.15512438,768.3883,790.14655,815.5311,741.79486,629.3773,-0.17205810546875,0.1820068359375,0.97283935546875,0.85235595703125,-0.844879150390625,-0.49346923828125,404542.1245421245,9.39029304029304E7,4.888673992673992E7,66.738976,1,1.0,1.0,1.0,1.0,40.00
