TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,PPG_Ambient,PPG_IR,PPG_Red,Heart_Rate,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2025-12-03 16:59:35.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-28A0
2025-12-03 16:59:35.500,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,716.0073,847.3626,885.64105,695.4579,602.7839,-0.08392333984375,0.15911865234375,0.97991943359375,-0.201873779296875,-1.80938720703125,-0.10467529296875,402124.5421245421,9.7963663003663E7,5.565677655677655E7,59.952976,1,2.0,1.0,1.0,2.0,45.00
2025-12-03 16:59:36.507,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,539.5238,929.15753,868.315,590.293,767.98535,-0.07513427734375,0.16015625,0.98358154296875,0.07476806640625,-2.355194091796875,-0.2093505859375,400512.8205128205,9.822395604395604E7,5.5554432234432235E7,60.430206,1,2.0,1.0,2.0,2.0,45.00
2025-12-03 16:59:37.518,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,480.69598,647.1062,649.12085,0.0,389.6337,-0.0821533203125,0.156982421875,0.98114013671875,-0.3289794921875,-2.609405517578125,-0.46356201171875,401318.6813186813,9.826102564102563E7,5.544322344322344E7,62.418808,1,2.0,1.0,2.0,2.0,45.00
2025-12-03 16:59:38.522,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,700.696,777.6557,731.31866,773.6264,762.3443,-0.08428955078125,0.1549072265625,0.98468017578125,-0.201873779296875,-0.8673095703125,-0.7177734375,401318.6813186813,9.794835164835164E7,5.5130549450549446E7,63.49909,1,2.0,1.0,2.0,2.0,45.00
2025-12-03 16:59:38.690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 16:59:39.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 16:59:39.527,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,808.2784,801.4286,800.2198,752.27106,543.5531,-0.08868408203125,0.15966796875,0.98785400390625,0.3887939453125,-2.03369140625,0.70281982421875,402124.5421245421,9.774043956043956E7,5.499274725274725E7,63.489155,1,2.0,1.0,2.0,2.0,45.00
2025-12-03 16:59:40.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 16:59:40.544,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,788.1319,789.7436,776.4469,648.71796,473.44324,-0.07745361328125,0.164794921875,0.986083984375,0.306549072265625,-2.340240478515625,0.2691650390625,402124.5421245421,9.796205128205128E7,5.5005641025641024E7,65.36605,1,2.0,1.0,4.0,2.0,45.00
2025-12-03 16:59:41.556,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,888.0586,829.2308,777.6557,719.2308,639.0476,-0.07763671875,0.15997314453125,0.98321533203125,0.261688232421875,-1.188812255859375,0.485992431640625,402124.5421245421,9.834080586080585E7,5.50451282051282E7,66.6731,1,2.0,1.0,1.0,2.0,45.00
2025-12-03 16:59:41.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2025-12-03 16:59:42.558,0.3956367,1.2603159,0.0,0.76705956,0.26917386,0.40322477,0.0,0.096976504,0.48725426,0.30305147,0.0,0.3675846,0.39254782,0.5297486,0.0,0.17257264,0.17201519,0.2334981,0.0,-0.0848276,858.6447,998.0586,834.87177,737.76556,648.71796,-0.081298828125,0.1593017578125,0.9864501953125,-0.34393310546875,-1.4056396484375,-0.34393310546875,402124.5421245421,9.897663003663003E7,5.5146666666666664E7,67.440216,1,2.0,1.0,1.0,2.0,45.00
